query_index,score,submission.score,arousal,valence,dataset,artist_name,song_name,n_words,submission.n_comments,min.anger,min.anticipation,min.disgust,min.fear,min.joy,min.negative,min.positive,min.sadness,min.surprise,min.trust,max.anger,max.anticipation,max.disgust,max.fear,max.joy,max.negative,max.positive,max.sadness,max.surprise,max.trust,mean.anger,mean.anticipation,mean.disgust,mean.fear,mean.joy,mean.negative,mean.positive,mean.sadness,mean.surprise,mean.trust,std.anger,std.anticipation,std.disgust,std.fear,std.joy,std.negative,std.positive,std.sadness,std.surprise,std.trust
147,7.516556291390729,18039.331125827815,0.523136,0.465936,AMG1608,Aretha Franklin,Think,5195,12060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04707464694014795,0.1089441829186281,0.04438466711499664,0.04976462676529926,0.1425689307330195,0.11701412239408204,0.24008069939475454,0.08069939475453934,0.04976462676529926,0.14324142568930734,0.21186979977172138,0.3116739875903979,0.20601750237687527,0.21753144853838607,0.3497503307586916,0.32154524987050653,0.4272759424934854,0.2724645415450683,0.21753144853838605,0.3504367360996773
148,2.8440860215053765,730.7795698924731,-0.258716,0.107832,AMG1608,"Lee ""Scratch"" Perry""",Roast Fish and Cornbread,1545,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.015151515151515152,0.1388888888888889,0.015151515151515152,0.03787878787878788,0.14646464646464646,0.06060606060606061,0.26515151515151514,0.05303030303030303,0.05555555555555555,0.10606060606060606,0.12230994980165479,0.3462680278580987,0.12230994980165476,0.19114457502520185,0.3540187025920213,0.23890814158390417,0.44197225100217136,0.22437741507526401,0.22935119153312733,0.3083046928922402
149,1.5877862595419847,2617.828244274809,0.271556,0.097856,AMG1608,The Who,I Can See for Miles,3785,1541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.050156739811912224,0.09926854754440961,0.042842215256008356,0.05851619644723093,0.11180773249738767,0.09822361546499478,0.20167189132706373,0.06269592476489028,0.051201671891327065,0.10553814002089865,0.2183824054005341,0.2991785965247094,0.2026071418983684,0.23483968759389853,0.31529453027099447,0.297772378293156,0.40145827924290506,0.24254198729401452,0.22052409539531392,0.30740622248973287
150,1.4615384615384615,9046.490384615385,0.575628,0.447948,AMG1608,Bow Wow Wow,I Want Candy,3921,5329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06298342541436464,0.10828729281767956,0.049723756906077346,0.06961325966850829,0.10828729281767956,0.15359116022099448,0.1856353591160221,0.09944751381215469,0.0430939226519337,0.112707182320442,0.243067474770589,0.3109147318299342,0.2174938482987897,0.25463483449644303,0.3109147318299342,0.3607557650899922,0.3890271216807603,0.2994274103474396,0.20318083682267632,0.3164093828729461
151,1.831858407079646,596.6017699115044,-0.210504,-0.370776,AMG1608,David Ackles,American Gothic,1832,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.043478260869565216,0.09610983981693363,0.032036613272311214,0.05034324942791762,0.13729977116704806,0.10755148741418764,0.2448512585812357,0.08009153318077804,0.04576659038901602,0.11212814645308924,0.20416485201172238,0.2950796297739698,0.17629915811428745,0.21890285491800207,0.34455799943842796,0.31016819975062565,0.4304918121199419,0.27174595334998736,0.20921800771634702,0.31588568083617896
152,74.84032634032634,68281.39743589744,0.573312,-0.148808,AMG1608,Metallica,Master of Puppets,8927,124246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06023651145602365,0.1049519586104952,0.044715447154471545,0.05358462675535846,0.1426459719142646,0.1008869179600887,0.24279379157427938,0.07834441980783444,0.052106430155210645,0.1286031042128603,0.2379684881301424,0.30654815638469224,0.20671663558741477,0.22523779105965278,0.3497760861998702,0.30123459541957576,0.42885070970522593,0.26876247028678313,0.2222827239594599,0.3348220040459076
153,2.586206896551724,2654.2758620689656,0.264388,0.134788,AMG1608,Johnny Cash,Get Rhythm,2596,1730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05860805860805861,0.1391941391941392,0.045177045177045176,0.06471306471306472,0.15873015873015872,0.10622710622710622,0.27228327228327226,0.07448107448107448,0.07203907203907203,0.1343101343101343,0.2350331953530491,0.3463605187707802,0.2078191842924096,0.24616920148182625,0.365647563964406,0.30831635580126837,0.4454069185382055,0.2627126091067674,0.2587105857433475,0.3411935852611118
154,1.0481927710843373,1920.2048192771085,-0.158972,-0.17098,AMG1608,Elmore James,The Sky Is Crying,1107,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.08502024291497975,0.024291497975708502,0.05263157894736842,0.11336032388663968,0.10526315789473684,0.23076923076923078,0.08502024291497975,0.044534412955465584,0.12955465587044535,0.22375027341296108,0.2794781351802734,0.15426525319091106,0.2237502734129611,0.3176764661075696,0.3075153370141565,0.422180527438906,0.2794781351802735,0.2066980187747478,0.3364946695729354
155,5.759067357512953,108087.5,0.341196,0.356608,AMG1608,Ray Stevens,The Streak,3626,111510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04806786050895382,0.11687087653157399,0.029217719132893498,0.058435438265786996,0.1357210179076343,0.0999057492931197,0.21394910461828465,0.057492931196983975,0.058435438265786996,0.11875589066918002,0.2140105338485798,0.32141786607492046,0.1684957048522622,0.23467561478966403,0.34265359236365467,0.3000157080399092,0.4102847070065405,0.23289185116009822,0.23467561478966403,0.3236536084750895
156,1.0771704180064308,6052.122186495177,0.322096,-0.113152,AMG1608,Paul Weller,Sunflower,3046,5424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03878787878787879,0.12727272727272726,0.024242424242424242,0.04606060606060606,0.12848484848484848,0.08121212121212121,0.23515151515151514,0.05090909090909091,0.05454545454545454,0.12484848484848485,0.19320617502163367,0.3334804029779625,0.15389423739957103,0.20974353551749772,0.3348318772098635,0.2733263010454522,0.42435074059606026,0.21994543173046294,0.22722859236071336,0.33074754631582587
157,0.6832579185520362,10218.135746606335,-0.244336,0.368808,AMG1608,Frank Sinatra,If I Had You,2500,9461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06695778748180495,0.10334788937409024,0.050946142649199416,0.06841339155749636,0.1324599708879185,0.12663755458515283,0.23435225618631733,0.0858806404657933,0.0611353711790393,0.12663755458515283,0.2501309912681059,0.3046345127800429,0.22004798379207932,0.25263789236782136,0.33923714507185176,0.332808818317208,0.4239019200638557,0.2803918598354451,0.2397530143439235,0.332808818317208
158,2.310909090909091,7643.918181818181,0.133744,0.236956,AMG1608,Van Morrison,Into the Mystic,7870,12628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04418321848398865,0.11187677340899878,0.02553708958248885,0.045804620997162544,0.14997973246858531,0.09566274827725983,0.2509120389136603,0.06485610052695581,0.053100932306445074,0.13376570733684637,0.20554363774521606,0.315278691157167,0.15778161444661942,0.2091035182807519,0.3571239416882264,0.29418781166917596,0.43362588286509013,0.24632170255564909,0.22428021108671095,0.34046942724958856
159,1.1708185053380782,6729.174377224199,0.330972,0.064312,AMG1608,Redman,Blow Your Mind,3616,4641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04371584699453552,0.07923497267759563,0.03825136612021858,0.04918032786885246,0.07923497267759563,0.11885245901639344,0.1871584699453552,0.04918032786885246,0.03415300546448088,0.1092896174863388,0.204601955480112,0.2702898367958031,0.1919336472949218,0.21639221938039704,0.2702898367958031,0.3238360955470694,0.3903053797866555,0.21639221938039704,0.18174625982256437,0.3122155736566958
160,16.08323133414933,107923.49326805386,0.45582,0.069504,AMG1608,R.E.M.,Losing My Religion,11653,107944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.055474024068095096,0.10243616084531847,0.03962430290578221,0.05811564426181391,0.11681831523334311,0.1103610214264749,0.22336366304666863,0.07924860581156443,0.04608159671265043,0.13442911652480188,0.22893676060341905,0.3032655407664678,0.1951035371934657,0.23399634028846944,0.3212508173536076,0.3133852140873696,0.4165612421646047,0.2701660373485263,0.20969260652113672,0.34116285229858023
161,1.481203007518797,1139.609022556391,0.3727,0.139216,AMG1608,Warren Zevon,"""Poor",1993,702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07058823529411765,0.11176470588235295,0.06274509803921569,0.07254901960784314,0.11372549019607843,0.13529411764705881,0.2196078431372549,0.08431372549019608,0.043137254901960784,0.11960784313725491,0.25638726053809957,0.3153861006211926,0.24274201810385812,0.2596494776172962,0.3177892740923586,0.3423732779561713,0.4143874253024299,0.2781305463151415,0.20336549689758704,0.32482100728755137
162,1.8116883116883118,7271.672077922078,0.198424,-0.019616,AMG1608,Elmore James,Dust My Broom,2962,3890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04055766793409379,0.10139416983523447,0.03802281368821293,0.046894803548795945,0.11280101394169835,0.09252217997465145,0.23193916349809887,0.06844106463878327,0.043092522179974654,0.11913814955640051,0.1973882599346699,0.30204141817114943,0.19137266508256626,0.21154763377596866,0.3165500693332884,0.28994547199126364,0.42233808521510013,0.25266142377265366,0.20319420783780623,0.3241564882275585
163,12.734265734265735,4567.027972027972,0.41094,0.066456,AMG1608,Public Enemy,Fight the Power,8947,8151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07193054981397272,0.10996279454319967,0.03968582058701943,0.06572964034725093,0.10334849111202976,0.1368334022323274,0.23935510541546093,0.0649028524183547,0.05332782141380736,0.1368334022323274,0.2584263028091566,0.3129080605605008,0.19526038396185802,0.24786014492286926,0.3044764433553269,0.3437424449044779,0.42677808555640034,0.2464052994908399,0.22473282642829348,0.3437424449044779
164,1.642570281124498,3508.74297188755,-0.106592,0.257688,AMG1608,Rod Stewart,Mandolin Wind,3193,3335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030525030525030524,0.09157509157509157,0.019536019536019536,0.054945054945054944,0.12332112332112333,0.09768009768009768,0.24297924297924298,0.06349206349206349,0.0463980463980464,0.12698412698412698,0.1721320150565423,0.28860144202212007,0.13848386031945242,0.2280122260251829,0.32900636980881653,0.2970630323932286,0.42914472662510406,0.24399490129150292,0.21047412491276085,0.3331586455756814
165,2.1344086021505375,1066.8602150537633,0.095268,-0.119956,AMG1608,Phil Ochs,I Ain''t Marching Anymore,2544,736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.059219380888290714,0.11978465679676985,0.039030955585464336,0.08344549125168237,0.13055181695827725,0.13189771197846567,0.22611036339165544,0.06594885598923284,0.047106325706594884,0.13997308209959622,0.23619383983135384,0.32492828473755536,0.19379909529447303,0.276740703860202,0.33713649437932636,0.3386074706391687,0.41859323343925975,0.24835986535205754,0.21200899703824033,0.3471928231074301
166,1.1538461538461537,1467.5054945054944,-0.549076,0.14586,AMG1608,Ike Quebec,Blue and Sentimental,2044,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04771371769383698,0.09741550695825049,0.03777335984095427,0.03578528827037773,0.14910536779324055,0.10139165009940358,0.2485089463220676,0.073558648111332,0.07157057654075547,0.14910536779324055,0.21337204837229612,0.29681791861484386,0.19083746115405337,0.18593933386659048,0.3565469002287958,0.30214711676463857,0.4325786244765995,0.26131116687967504,0.258032160988988,0.3565469002287958
167,5.821862348178137,49238.96761133603,0.012548,0.46254,AMG1608,The Andrews Sisters,Ac-Cent-Tchu-Ate the Positive,2523,23412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03367003367003367,0.08754208754208755,0.018518518518518517,0.03535353535353535,0.18855218855218855,0.07912457912457913,0.2676767676767677,0.0707070707070707,0.03367003367003367,0.1414141414141414,0.1805304126541699,0.2828659978892974,0.13493047548521023,0.18482741486120546,0.3914821468497844,0.27016060672348585,0.44312129512270204,0.2565509427445317,0.18053041265416991,0.3487419261638019
168,8.33423180592992,29283.768194070082,-0.33466,-0.080244,AMG1608,Tom Waits,Ol'' 55,4203,48924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.051694915254237285,0.10762711864406779,0.02711864406779661,0.0576271186440678,0.12457627118644068,0.10338983050847457,0.24745762711864408,0.07627118644067797,0.04745762711864407,0.14152542372881355,0.2215042454738227,0.31004029387669035,0.16249800257095745,0.23313578684511505,0.3303778494994157,0.3045964538973795,0.4317178468695097,0.2655440639329461,0.21270576602883481,0.3487105220538722
169,3.4367816091954024,1013.1877394636016,-0.174752,-0.260856,AMG1608,Rahsaan Roland Kirk,The Inflated Tear,2724,794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0730816077953715,0.10962241169305725,0.0535931790499391,0.07186358099878197,0.1218026796589525,0.14129110840438489,0.22533495736906212,0.08647990255785627,0.05115712545676005,0.13885505481120586,0.2604290632601948,0.312608972117441,0.22535040498430137,0.2584193243950989,0.32725713771884735,0.3485339179790379,0.41805740195010604,0.28124272764233,0.22045241931972995,0.3460059983822404
170,0.6079545454545454,25345.25,-0.299396,-0.231944,AMG1608,Ray Charles,Blues Is My Middle Name,1182,10020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06070287539936102,0.08626198083067092,0.07667731629392971,0.0670926517571885,0.15654952076677317,0.1597444089456869,0.24281150159744408,0.1182108626198083,0.04792332268370607,0.15335463258785942,0.23916685897927675,0.28120007544116166,0.26650482514120427,0.2505830017122317,0.36395738639344377,0.3669555078211015,0.42946868590734477,0.3233746243942745,0.2139460613768526,0.36090598976467764
171,4.19455252918288,80135.34241245135,0.401264,0.193032,AMG1608,Ivy,The Best Thing,2938,63086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03255813953488372,0.13953488372093023,0.037209302325581395,0.040310077519379844,0.14263565891472868,0.10542635658914729,0.26046511627906976,0.08217054263565891,0.05116279069767442,0.12403100775193798,0.17761480002826308,0.34677274420859105,0.1894212202238607,0.1968381195742851,0.3499723134121309,0.3073403432212118,0.43922903316990913,0.274837504900369,0.22050065811290623,0.3298727389187334
172,70.70901639344262,28844.20655737705,0.1391,0.511772,AMG1608,Monty Python,Always Look on the Bright Side of Life,16497,37493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0609284332688588,0.11083172147001934,0.05222437137330754,0.07079303675048355,0.12088974854932302,0.12417794970986461,0.20870406189555127,0.11121856866537717,0.057833655705996134,0.1344294003868472,0.23922213188720726,0.31395400330659606,0.22250070144907247,0.25650362342735916,0.3260306387371762,0.329816353305549,0.4064217340250495,0.3144330168370839,0.23345120572907002,0.3411460793589928
173,2.7879858657243815,16921.660777385157,-0.352648,-0.1903,AMG1608,Emmylou Harris,Boulder to Birmingham,2825,8707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0498812351543943,0.10570071258907364,0.030878859857482184,0.06175771971496437,0.13657957244655583,0.0997624703087886,0.25534441805225655,0.08194774346793349,0.04631828978622328,0.1187648456057007,0.21782894849135803,0.30763691514049657,0.17309228444460328,0.24085805435605212,0.34360706267189794,0.29986114998047364,0.4363138074229113,0.274448112743089,0.21029843100046464,0.3237038829731251
174,0.9386503067484663,23583.634969325154,0.4423,0.324012,AMG1608,Art Blakey,A Night in Tunisia,4072,12185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.034227567067530065,0.1147086031452359,0.02312673450508788,0.05272895467160037,0.12210915818686402,0.08973172987974098,0.24699352451433856,0.05272895467160037,0.05735430157261795,0.11840888066604996,0.18189735612503846,0.3188174521368435,0.1503755534375235,0.2235953056879002,0.3275633825001488,0.28592932013463207,0.4314625525086604,0.2235953056879002,0.2326259780215031,0.32324120003882895
175,13.465677179962894,60666.34879406308,0.338448,0.429828,AMG1608,Queen,Crazy Little Thing Called Love,5356,48551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.056884292178409825,0.10148674854557208,0.029734970911441498,0.058823529411764705,0.11118293471234647,0.09502262443438914,0.21202327084680025,0.059469941822882996,0.03813833225597932,0.1092436974789916,0.23169629032365024,0.30206981158776575,0.1699101644874923,0.23537020305491554,0.3144601888448755,0.29334101040971405,0.40887341446599645,0.23657862791843967,0.19159208770311484,0.31204559731455295
176,1.3333333333333333,863.3178294573644,0.127036,-0.045692,AMG1608,Chappaquiddick Skyline,Leave Me Alone,1144,404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04262295081967213,0.09180327868852459,0.04918032786885246,0.04590163934426229,0.13442622950819672,0.10819672131147541,0.20327868852459016,0.06557377049180328,0.05245901639344262,0.1377049180327869,0.20233750497348632,0.28922257521765243,0.21659973302979013,0.20961569667693386,0.34167026170095993,0.31113918549802233,0.4030995098488457,0.24794235184023233,0.2233172140354515,0.34515630251600915
177,0.9821826280623608,124385.8886414254,0.642588,0.481308,AMG1608,Ricky Martin,Livin'' la Vida Loca,4128,97070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05167173252279635,0.1347517730496454,0.04660587639311044,0.04964539007092199,0.12360688956433637,0.12968591691995948,0.22289766970618036,0.06585612968591692,0.05065856129685917,0.11854103343465046,0.22147564676706522,0.341631353847151,0.21090005536475545,0.2173213656082216,0.3292993968593905,0.3361278773522237,0.4164012155079659,0.24815618562696426,0.21941068020354057,0.32341154818769563
178,1.782006920415225,1698.1453287197232,0.471324,-0.551388,AMG1608,Mudhoney,Sweet Young Thing Ain''t Sweet No More,3023,2587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030434782608695653,0.09565217391304348,0.0391304347826087,0.04057971014492753,0.1536231884057971,0.10144927536231885,0.2463768115942029,0.06231884057971015,0.06086956521739131,0.14347826086956522,0.1719050163243377,0.2943270016856199,0.19404590849109107,0.1974575999973737,0.36084874555461444,0.3021417278252595,0.4312131299802024,0.24190910339101201,0.23926434865096274,0.3508142139855103
179,2.792727272727273,23176.192727272726,0.202884,0.314904,AMG1608,Pink Floyd,See Emily Play,8488,28224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04621359223300971,0.09669902912621359,0.03495145631067961,0.051650485436893205,0.12737864077669903,0.11145631067961165,0.2159223300970874,0.0741747572815534,0.04854368932038835,0.12271844660194174,0.20998814348838846,0.295604908198754,0.18369255856744215,0.22136337229536326,0.3334614007042083,0.31475748785319596,0.41154058187583287,0.26210597493685706,0.21495381665027943,0.3281774746763112
180,2.003058103975535,12597.489296636086,0.2899,0.147216,AMG1608,Digable Planets,Rebirth of Slick (Cool Like Dat),5043,12068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04592186429061001,0.11309115832762166,0.021247429746401644,0.04043865661411926,0.11925976696367376,0.07813570938999315,0.23029472241261137,0.05483207676490747,0.055517477724468814,0.12405757368060315,0.20938743221903744,0.31681278724914114,0.14425754688724002,0.19705325618947397,0.3242050534766669,0.268477045493951,0.4211658106998281,0.2277302477642825,0.22906604121416496,0.3297602520673037
