query_index,score,submission.score,arousal,valence,dataset,artist_name,song_name,n_comments,n_words,min.Valence,min.Arousal,min.Dominance,max.Valence,max.Arousal,max.Dominance,mean.Valence,mean.Arousal,mean.Dominance,std.Valence,std.Arousal,std.Dominance
513,1.3225806451612903,2282.6290322580644,-0.482513333,-0.21498,AMG1608,The Shangri-Las,I Can Never Go Home Anymore,784,5995,0.012,0.158,0.102,1.0,0.931,0.923,0.6244759206798867,0.479985835694051,0.5171841359773371,0.2562575056845663,0.15964989153452092,0.1711030975023262
514,2.2264150943396226,1818.8301886792453,0.444606667,-0.245346667,AMG1608,PJ Harvey,Sheela-Na-Gig,343,25425,0.0,0.091,0.112,1.0,0.945,0.991,0.6139478458049886,0.4704557823129252,0.5248412698412698,0.23762857668129095,0.1825556539533972,0.17827558396590332
515,3.877551020408163,1682.1479591836735,0.60464,-0.11926,AMG1608,The Damned,Neat Neat Neat,1087,4950,0.0,0.082,0.109,1.0,0.939,0.936,0.6252107843137256,0.46947712418300663,0.5188088235294117,0.23187934884403377,0.16882586094928614,0.1645568399422291
516,0.9880952380952381,3681.535714285714,-0.06122,-0.098453333,AMG1608,Love,Alone Again Or,2790,561,0.021,0.09,0.164,1.0,0.93,0.953,0.6726273764258556,0.45690494296577944,0.5420665399239544,0.20883912681104322,0.16659938402188926,0.1584707554279648
517,1.8300970873786409,212714.88349514562,0.499033333,0.432613333,AMG1608,Queen,Killer Queen,119659,6441,0.0,0.09,0.102,1.0,0.971,0.972,0.6254253450439147,0.4774366373902133,0.5290464240903389,0.22732871625955825,0.18460899890067878,0.16811667132910918
518,1.331578947368421,34505.06842105263,0.60278,0.457086667,AMG1608,Right Said Fred,I''m Too Sexy,20602,1770,0.01,0.127,0.087,1.0,0.953,0.902,0.667458174904943,0.48643916349809885,0.5320057034220533,0.21306075404446503,0.18390889853005218,0.15202028049472457
519,1.4047619047619047,2946.315476190476,0.5076,0.262733333,AMG1608,Eddie Cochran,Somethin'' Else,1941,3570,0.012,0.137,0.087,1.0,0.948,0.954,0.6433748251748251,0.4650811188811188,0.5365090909090909,0.20817729578459432,0.17034779588175353,0.17476826870565285
520,2.1315789473684212,6453.473684210527,0.16686,0.101246667,AMG1608,Cibo Matto,Know Your Chicken,2158,2926,0.0,0.112,0.125,1.0,0.959,0.923,0.6305237020316027,0.4473498871331828,0.5129255079006771,0.22828167139690875,0.16678089216036182,0.16424170014747153
521,2.0416666666666665,250.20833333333334,0.205053333,0.36944,AMG1608,The Rascals,Love Is a Beautiful Thing,93,528,0.073,0.135,0.118,1.0,0.844,0.938,0.6658742857142859,0.49362285714285714,0.52136,0.2052245088862903,0.16311668323047665,0.15763573461492228
522,9.224598930481283,16249.727272727272,-0.258653333,0.043033333,AMG1608,Lindsey Buckingham,Trouble,6545,7381,0.0,0.091,0.087,1.0,0.951,0.938,0.660336569579288,0.4610453074433657,0.5295258899676375,0.21765692747309925,0.1704458864653305,0.1607096301661384
523,3.3716216216216215,9644.378378378378,-0.425893333,0.383013333,AMG1608,The Impressions,I''m So Proud,2121,1176,0.02,0.073,0.102,1.0,0.941,0.944,0.6891532710280374,0.4409177570093458,0.5417345794392523,0.20864685965651095,0.1546261431962706,0.16563222599758343
524,0.5121951219512195,823241.4146341464,0.4151,-0.061773333,AMG1608,OutKast,Ms. Jackson,238596,24090,0.0,0.091,0.149,1.0,0.931,0.886,0.6159579831932773,0.45455966386554625,0.499927731092437,0.23387500600456662,0.1667383413151675,0.15399208456436894
525,2.0963855421686746,3328.644578313253,-0.362573333,-0.160946667,AMG1608,Rufus Wainwright,Cigarettes and Chocolate Milk,1877,6786,0.02,0.105,0.081,1.0,0.931,0.981,0.6496076618229855,0.45401585204755623,0.5179339498018495,0.2231177782183478,0.17095518228926201,0.16182915536386067
526,1.0,74.0,0.372133333,0.196353333,AMG1608,Charles Mingus,Better Get Hit in Yo'' Soul,3,496,0.729,0.4,0.691,0.885,0.59,0.812,0.8053333333333335,0.5259999999999999,0.7396666666666666,0.07805340052382942,0.1091237829256299,0.06387748690527313
527,1.0130718954248366,8172.59477124183,-0.057513333,0.273913333,AMG1608,Roger Miller,Chug-A-Lug,2045,4560,0.02,0.09,0.148,1.0,0.931,0.938,0.6596814310051108,0.457747870528109,0.5156558773424191,0.21011866234469875,0.15988840330043555,0.16739420522845716
528,0.55,16.15,0.542926667,0.474006667,AMG1608,The Rolling Stones,It''s Only Rock ''N Roll (But I Like It),20,1128,0.021,0.137,0.151,1.0,0.959,0.92,0.5441,0.4510166666666666,0.48323333333333335,0.22921921267124865,0.2111109830755881,0.1831091520976516
529,7.1393034825870645,40578.3184079602,-0.318406667,0.32908,AMG1608,Bill Withers,Lean on Me,14665,54615,0.012,0.082,0.102,1.0,0.971,0.926,0.6697346278317151,0.44249190938511324,0.5362928802588998,0.21948409554975504,0.15397118412941896,0.15702123853017871
530,2.075,1142.7833333333333,0.078206667,-0.211026667,AMG1608,Wire,I Am the Fly,401,1485,0.0,0.148,0.149,1.0,0.931,0.944,0.6274720812182741,0.47054060913705575,0.5210355329949239,0.230574193061778,0.1563052719563812,0.16485834386937737
531,1.125,165.5,0.099393333,0.29886,AMG1608,Blossom Dearie,Give Him the Ooh-La-La,8,28,0.138,0.413,0.333,0.918,0.843,0.759,0.6748999999999999,0.5925,0.5390999999999999,0.29817908489138983,0.17853804449845792,0.1262840273176127
532,1.08,3190.54,-0.412393333,-0.10836,AMG1608,Peggy Lee,Black Coffee,261,11325,0.02,0.073,0.102,1.0,0.918,0.954,0.6381807580174927,0.43634985422740524,0.5084373177842565,0.2195773771155494,0.1589879543921223,0.16896738674844192
533,1.2067039106145252,2619.7206703910615,0.217293333,0.12378,AMG1608,XTC,Senses Working Overtime,3514,4005,0.0,0.09,0.113,1.0,0.971,0.981,0.6291238095238094,0.4567005291005291,0.5148603174603175,0.21117034782144833,0.1691149514087208,0.1600994843055377
534,1.72,119.16,-0.386233333,-0.374046667,AMG1608,Kris Kristofferson,Come Sundown,53,1326,0.033,0.156,0.202,1.0,0.78,0.905,0.7185176470588235,0.4478352941176471,0.5610588235294117,0.19382769214679207,0.14069845610982423,0.14730709804589323
535,1.72,654.0333333333333,0.293213333,-0.140346667,AMG1608,Grandaddy,The Crystal Lake,421,1653,0.021,0.118,0.126,1.0,0.941,0.934,0.6601700182815358,0.46329981718464347,0.521782449725777,0.21797645463927037,0.16486184042566657,0.167126562072077
536,0.9027777777777778,47693.59722222222,0.528253333,0.258826667,AMG1608,After the Fire,Der Kommissar,16835,5253,0.0,0.156,0.087,1.0,0.931,0.938,0.6493350923482849,0.47304485488126646,0.5325540897097625,0.21832672014261606,0.16678288200156732,0.16102094609843892
537,0.0,1.0,0.331546667,0.27168,AMG1608,Bananarama,Robert de Niro''s Waiting,1,15,,,,,,,,,,,,
538,0.8878504672897196,14736.327102803738,-0.239373333,0.01298,AMG1608,Bob Dylan,Jokerman,6482,26796,0.02,0.1,0.12,1.0,0.971,0.923,0.6428195615514334,0.45311804384485665,0.5305430016863406,0.20857000936349532,0.17291044851099976,0.16205874160992018
539,2.624,3378.136,-0.470053333,-0.042726667,AMG1608,Waylon Jennings,Amanda,1094,4465,0.0,0.073,0.102,1.0,0.945,0.923,0.6568059149722736,0.4578761552680221,0.5271072088724583,0.23112132704880387,0.1591974938291648,0.15669306977209485
540,0.7272727272727273,9268.327272727272,0.046093333,-0.13848,AMG1608,Peter Gabriel,Games Without Frontiers,8635,5253,0.022,0.046,0.109,1.0,0.959,0.991,0.6137089201877933,0.47179718309859153,0.5293633802816902,0.22400660772774944,0.1796133278697563,0.16358383025958753
541,1.1238532110091743,14281.926605504586,-0.09732,0.329886667,AMG1608,Lulu,To Sir with Love,9020,3003,0.02,0.133,0.045,1.0,0.931,0.922,0.6960522875816993,0.45581960784313724,0.5473921568627451,0.20063528001584768,0.15538944954095765,0.15858993498224186
542,0.968421052631579,1055.0842105263157,0.276726667,-0.094766667,AMG1608,1910 Fruitgum Company,Indian Giver,416,5356,0.02,0.146,0.155,1.0,0.946,0.938,0.6337180851063831,0.4478351063829787,0.5073377659574468,0.2175223030221424,0.16235756240755153,0.15986741259534126
543,0.7368421052631579,4293.5,0.090446667,-0.023466667,AMG1608,Ernie K-Doe,Mother-In-Law,943,7140,0.02,0.135,0.113,1.0,0.971,0.973,0.6449680232558139,0.445343023255814,0.5379738372093024,0.21633414555117753,0.16743767408611993,0.16286001397876312
544,0.7313432835820896,59552.888059701494,0.56254,0.61524,AMG1608,Brooks & Dunn,Boot Scootin'' Boogie,8686,6555,0.02,0.09,0.125,1.0,0.945,0.938,0.6557770114942529,0.4695747126436781,0.5166896551724137,0.20188210828457814,0.17594012336259687,0.1537969148642788
545,2.0833333333333335,182.0,-0.424493333,0.29604,AMG1608,Frank Sinatra,I Only Have Eyes for You,12,136,0.292,0.26,0.263,1.0,0.788,0.923,0.7060370370370371,0.47692592592592586,0.5802962962962963,0.19440925933185413,0.1445999590184871,0.16773738971628213
546,2.2325581395348837,154.48837209302326,0.371206667,0.246773333,AMG1608,Heavenly,C Is the Heavenly Option,43,6441,0.0,0.167,0.136,1.0,0.91,0.886,0.626,0.4882499999999999,0.531625,0.2578345427373365,0.17214128748543406,0.16636073111507674
547,1.9625,2033946.3,-0.40672,0.564913333,AMG1608,Frank Sinatra,Over the Rainbow,372549,2850,0.08,0.118,0.112,1.0,0.959,0.934,0.6875482233502538,0.4495228426395939,0.5329137055837564,0.1912926862044046,0.16879907672165229,0.15925293597708345
548,1.4198473282442747,2126.5267175572517,0.2322,0.039773333,AMG1608,The Velvet Underground,White Light/White Heat,1182,8646,0.0,0.105,0.155,1.0,0.941,0.944,0.6244038155802861,0.46112559618441973,0.5321319554848967,0.21667734616730489,0.1739344314095957,0.1576772687962832
549,0.48484848484848486,78161.4909090909,0.334253333,0.42102,AMG1608,Bee Gees,More Than a Woman,20929,2850,0.02,0.118,0.176,1.0,0.931,0.91,0.675229064039409,0.4758694581280789,0.5384852216748769,0.2096803781481624,0.16413230195903644,0.15647683859162592
550,1.1965811965811965,37913.042735042734,-0.271373333,-0.279946667,AMG1608,Bob Dylan,Blowin'' in the Wind,14856,46360,0.02,0.09,0.087,1.0,0.959,0.922,0.6389661654135338,0.4482067669172932,0.5389511278195488,0.2076615235318159,0.1581776705399922,0.15814469201065368
551,0.5862068965517241,45617.1724137931,0.228613333,-0.031006667,AMG1608,Badfinger,Baby Blue,36254,4851,0.0,0.123,0.149,1.0,0.941,0.973,0.5914876847290641,0.46718719211822657,0.535429802955665,0.2465350083234324,0.17364639277791458,0.1748949905086381
552,1.3081761006289307,3325.125786163522,-0.493186667,0.68418,AMG1608,Simon & Garfunkel,The 59th Street Bridge Song (Feelin'' Groovy),1249,1275,0.005,0.073,0.131,1.0,0.935,0.905,0.6590403669724771,0.4463155963302753,0.514548623853211,0.21047418065039072,0.16447509934364368,0.15677983674114693
553,2.078014184397163,966.0354609929078,0.36608,0.17396,AMG1608,ABC,How to Be a Millionaire,712,1225,0.031,0.135,0.045,1.0,0.943,0.959,0.6277571428571429,0.48008979591836737,0.5378877551020408,0.22551629516844912,0.15814488224771728,0.16755162697663245
554,0.7344632768361582,5684.310734463277,-0.308166667,-0.39986,AMG1608,Kate Bush,This Woman''s Work,7056,4560,0.005,0.09,0.045,1.0,0.941,0.991,0.6522622950819672,0.45763217213114754,0.5408288934426229,0.21380813553986874,0.1623376189076652,0.16441861653033282
555,0.8057142857142857,69682.93714285715,0.290053333,-0.6105,AMG1608,Creed,My Own Prison,22435,4465,0.0,0.09,0.087,1.0,0.971,0.991,0.6039331619537275,0.4693329048843188,0.518038560411311,0.24924690823950427,0.18052305947825945,0.17244989514681897
556,1.8518518518518519,1618.4550264550264,0.204433333,-0.067966667,AMG1608,The Velvet Underground,I''m Waiting for the Man,1614,6786,0.0,0.102,0.125,1.0,0.951,0.953,0.6202053191489361,0.4621553191489362,0.5313170212765957,0.22191282713506194,0.17407452935873052,0.16935935644732145
557,0.3575757575757576,537719.3636363636,0.604306667,0.680133333,AMG1608,Cyndi Lauper,Girls Just Want to Have Fun,162769,4851,0.02,0.127,0.136,1.0,0.946,0.901,0.6804150943396227,0.48238867924528306,0.5282264150943395,0.21682128812323548,0.17572877437711312,0.15520749082660504
558,1.2654867256637168,21702.41592920354,0.594453333,0.626493333,AMG1608,Sam & Dave,Soul Man,7147,8385,0.0,0.082,0.102,1.0,0.946,0.94,0.6267596741344196,0.44476374745417513,0.5181323828920571,0.2004275921040521,0.16636495776715332,0.1587968436117196
559,2.185185185185185,1970.5740740740741,0.76308,-0.523266667,AMG1608,Descendents,I Don''t Want to Grow Up,522,1770,0.005,0.089,0.102,1.0,0.971,0.922,0.6085706806282724,0.44852356020942413,0.5142513089005235,0.22848396000147442,0.1713043404983481,0.16588023481086994
560,2.8378378378378377,227.54054054054055,0.13754,-0.078966667,AMG1608,Harry Nilsson,Ten Little Indians,38,210,0.0,0.183,0.161,1.0,0.897,0.922,0.6338531468531468,0.4583776223776224,0.5026853146853146,0.21787611023019862,0.1663060475976341,0.1676923079182092
561,0.5901639344262295,61706.50819672131,-0.417826667,-0.40308,AMG1608,The Chi-Lites,Oh Girl,24704,7260,0.02,0.073,0.113,1.0,0.971,0.981,0.6475939741750358,0.4644203730272597,0.5252453371592539,0.21183480095270404,0.16292986393339592,0.1529650580232999
562,1.2619047619047619,1306.3333333333333,0.51712,0.389493333,AMG1608,Little Richard,The Girl Can''t Help It,501,4371,0.021,0.102,0.144,1.0,0.959,0.954,0.6598114285714286,0.45278285714285715,0.529207619047619,0.19045552230378807,0.1655089262468755,0.16066541242905905
563,0.6685714285714286,35978.94857142857,0.458853333,0.350753333,AMG1608,Meat Loaf,Paradise by the Dashboard Light,20917,9591,0.012,0.09,0.145,1.0,0.942,0.991,0.6313231939163498,0.4723092522179975,0.5262686945500634,0.23137688886852184,0.1756764104711094,0.16939208653492063
564,8.004901960784315,588915.0098039216,0.311166667,0.138446667,AMG1608,Britney Spears,Oops! ... I Did It Again,262622,15753,0.0,0.09,0.149,1.0,0.931,0.991,0.6551702898550725,0.4666757246376812,0.5453242753623189,0.2209554405347653,0.1684977769148462,0.16843383916398005
565,1.3620689655172413,29520.396551724138,-0.000193333,0.124206667,AMG1608,Conway Twitty,I''d Love to Lay You Down,4580,741,0.021,0.09,0.148,1.0,0.959,0.922,0.7028058455114822,0.44231106471816284,0.5464154488517745,0.20150921645727013,0.14905235279300955,0.14959741180439676
566,3.517857142857143,3281.125,0.5793,-0.344886667,AMG1608,The Misfits,Attitude,698,435,0.02,0.188,0.109,1.0,0.92,0.905,0.5997032967032967,0.4660274725274725,0.5158626373626374,0.2549596000715206,0.18546490580508568,0.1732121868987383
567,2.958904109589041,317.28767123287673,0.085273333,0.194233333,AMG1608,Mose Allison,Ever Since the World Ended,83,3570,0.0,0.135,0.12,1.0,0.943,0.963,0.6551651376146789,0.44846788990825687,0.5447370030581039,0.2112069543218027,0.15354969033300614,0.16682599382449567
568,0.4293193717277487,18875.130890052355,0.30776,0.101273333,AMG1608,The Waterboys,The Whole of the Moon,13944,4005,0.021,0.118,0.12,1.0,0.971,0.991,0.6626941747572815,0.44729247572815534,0.5299563106796117,0.20542631170507814,0.1590313498876346,0.16131801617196362
569,1.790909090909091,876.4181818181818,0.283013333,0.16236,AMG1608,Nick Lowe,Marie Provost,378,2775,0.0,0.125,0.087,1.0,0.939,0.953,0.6159178644763861,0.4516858316221766,0.5147556468172485,0.22947932976021979,0.1618071232302896,0.15974731797674693
570,0.8769230769230769,3905.6923076923076,0.067013333,0.047046667,AMG1608,10,"000 Maniacs""",1636,2556,0.0,0.073,0.131,1.0,0.951,0.991,0.6455557586837294,0.44542047531992685,0.5160585009140768,0.21724885314534412,0.16530221679305068,0.1518054961432131
571,1.1470588235294117,587.4264705882352,0.220853333,0.339793333,AMG1608,The Barbarians,Are You a Boy or Are You a Girl,262,780,0.031,0.16,0.139,1.0,0.931,0.922,0.6340188679245283,0.4489905660377358,0.5050283018867925,0.19912757496516786,0.17356684633750014,0.1394953298949667
572,0.423728813559322,12128.186440677966,0.027233333,0.01212,AMG1608,Rodney Crowell,I Couldn''t Leave You If I Tried,1110,946,0.02,0.173,0.25,1.0,0.918,0.895,0.6735924657534247,0.47991780821917807,0.5678390410958905,0.22013839015020384,0.16723833946380695,0.13232302897203685
573,1.7117647058823529,5858.217647058824,0.25254,-0.453686667,AMG1608,The Cramps,Human Fly,1960,2211,0.012,0.091,0.144,1.0,0.941,0.953,0.6181590909090909,0.4751258741258741,0.5106713286713287,0.22357619764162429,0.18438665751475142,0.1731239102011775
574,1.168421052631579,133.54736842105262,0.33896,0.012913333,AMG1608,Ted Nugent,Motor City Madhouse,145,3486,0.0,0.105,0.045,1.0,0.959,0.958,0.6270375939849624,0.46905639097744356,0.5298646616541354,0.20253592482302415,0.18093978515964113,0.16924210282999455
575,39.66836734693877,89677.79081632652,0.09814,0.1666,AMG1608,Oasis,Champagne Supernova,35636,1830,0.0,0.09,0.136,1.0,0.93,0.938,0.6369857594936709,0.4686376582278481,0.5153591772151899,0.22623961349174226,0.16853765573464466,0.1610987897972044
576,1.018018018018018,4115.855855855856,0.457526667,0.1168,AMG1608,The Who,Summertime Blues,1603,561,0.0,0.135,0.102,1.0,0.949,0.902,0.6208111888111889,0.46222377622377614,0.5184405594405594,0.20760074539463083,0.1676626696707669,0.1617572850335969
577,0.5246913580246914,14518.222222222223,0.321906667,0.23376,AMG1608,Ringo Starr,It Don''t Come Easy,8198,6105,0.02,0.135,0.087,1.0,0.929,0.981,0.6757757352941177,0.45598345588235295,0.5325974264705883,0.2091588020930811,0.16889157031969199,0.16246403107456253
578,1.1677018633540373,1775.4099378881988,0.307373333,0.43338,AMG1608,Dion,Ruby Baby,1020,861,0.02,0.137,0.148,1.0,0.959,0.891,0.6684388888888889,0.4616425925925926,0.5384777777777778,0.20632656439493063,0.1631197018865112,0.14910248951963337
579,8.773684210526316,4741.163157894737,0.30052,0.30266,AMG1608,Fela Kuti,Zombie,2009,8001,0.0,0.125,0.102,1.0,0.959,0.991,0.6064727979274611,0.4831632124352332,0.559282383419689,0.2381562676466836,0.17717404603341613,0.17946169124829886
580,0.8352941176470589,45708.05294117647,-0.03488,0.01962,AMG1608,Phil Collins,I Wish It Would Rain Down,19830,3240,0.02,0.123,0.148,1.0,0.945,0.922,0.655936,0.4715653333333333,0.5259066666666666,0.2229072639001817,0.17217493707109846,0.1679533909540883
581,0.8620689655172413,959.2758620689655,0.356453333,-0.2258,AMG1608,Girls Against Boys,Kill the Sexplayer,114,2145,0.052,0.135,0.161,0.98,0.941,0.891,0.6303306451612903,0.4909032258064517,0.5217822580645162,0.2099584055506447,0.1786919236192429,0.15407138882153387
582,0.40669856459330145,28078.22009569378,0.031026667,0.034713333,AMG1608,Gipsy Kings,Un Amor,8842,1891,0.052,0.108,0.148,1.0,0.865,0.991,0.7115276595744681,0.4846808510638298,0.5524297872340425,0.21480691558656867,0.151882026077566,0.15585621786566756
583,2.253731343283582,1898.7611940298507,-0.062886667,0.36744,AMG1608,Louis Jordan,Let the Good Times Roll,610,2850,0.04,0.135,0.144,0.969,0.931,0.934,0.6292796934865901,0.443904214559387,0.49748275862068975,0.19798677677654947,0.1634579998438082,0.1610922474906583
584,2.509433962264151,60.509433962264154,-0.260026667,-0.357946667,AMG1608,Dionne Warwick,I Just Don''t Know What to Do With Myself,53,2628,0.012,0.127,0.087,1.0,0.931,0.938,0.6906461038961039,0.45122077922077924,0.5456590909090908,0.18392400733283915,0.157379341994708,0.15293511860722306
585,1.2956521739130435,578.695652173913,0.082326667,0.018573333,AMG1608,Squeeze,Is That Love,316,1326,0.012,0.122,0.087,1.0,0.945,0.938,0.6560253164556962,0.47083797468354427,0.5238683544303797,0.2069542958619716,0.17426642207811574,0.16529245850508661
586,2.3692307692307693,267.6,-0.441553333,0.140626667,AMG1608,Burl Ives,Lavender Blue (Dilly Dilly),67,1225,0.01,0.13,0.148,1.0,0.931,0.9,0.6786705882352942,0.4340549019607843,0.512164705882353,0.1973362006831142,0.15681484180938662,0.1577773159442966
587,1.7121951219512195,10389.414634146342,0.271753333,0.43852,AMG1608,Johnny Cash,Daddy Sang Bass,4302,7140,0.02,0.102,0.114,1.0,0.945,0.973,0.6640510095642934,0.4431434643995749,0.5403602550478215,0.21606344997831747,0.16070162530227775,0.16531896595298637
588,1.6285714285714286,636.1428571428571,0.435606667,0.344286667,AMG1608,The Turtles,I''m Chief Kamanawanalea (We''re the Royal Macadamia Nuts),103,3321,0.073,0.135,0.172,1.0,0.925,0.895,0.6425620437956204,0.4525255474452554,0.5042919708029197,0.18406336270401513,0.15946883709456744,0.14782298439170322
589,4.5177304964539005,32185.297872340427,-0.314606667,0.189946667,AMG1608,John Coltrane,My Favorite Things,9168,2016,0.02,0.118,0.125,1.0,0.959,0.991,0.6568145580589254,0.46305025996533794,0.5462859618717504,0.19564512745991422,0.17763934056613861,0.1708174881690817
590,0.552,441.608,0.258213333,0.285113333,AMG1608,The Kinks,Juke Box Music,402,1711,0.06,0.123,0.148,1.0,0.931,0.922,0.7016195219123507,0.45172709163346614,0.5295039840637451,0.19055469156233776,0.15851622137254948,0.1599804347570466
591,1.178082191780822,10933.90410958904,0.37636,0.036146667,AMG1608,The Hollies,Bus Stop,4663,2080,0.0,0.153,0.126,1.0,0.931,0.943,0.6810736196319018,0.45224335378323105,0.5282678936605317,0.2004919530992906,0.1515716302617495,0.16132194611719092
592,2.7426470588235294,607.9117647058823,0.03208,-0.10068,AMG1608,Billy Bragg,The Milkman of Human Kindness,200,7503,0.02,0.125,0.12,1.0,0.961,0.991,0.6673200723327306,0.4558698010849909,0.5283526220614828,0.213438415358434,0.1584473385844311,0.17320895188221097
593,1.6616541353383458,1109.2406015037593,0.5893,0.430153333,AMG1608,Cheap Trick,California Man,655,1891,0.0,0.105,0.148,1.0,0.951,0.953,0.6469100169779286,0.45976400679117146,0.5205059422750424,0.20431775569109495,0.17273254165670007,0.15995070046822418
594,2.1004784688995217,4048.7942583732056,-0.4074,-0.491233333,AMG1608,Tom Waits,Downtown Train,2171,4095,0.0,0.118,0.081,1.0,0.948,0.954,0.6576855158730157,0.45519642857142856,0.533064484126984,0.20996541850920009,0.16159684503377156,0.16395336491655038
595,9.854651162790697,18408.68604651163,-0.18188,-0.404433333,AMG1608,The Kinks,Sunny Afternoon,4702,7381,0.0,0.073,0.087,1.0,0.931,0.943,0.6445757997218359,0.45518358831710715,0.5116105702364395,0.21728285872306613,0.17199122931556513,0.16819371773277345
596,1.1475409836065573,2927.0819672131147,0.005146667,-0.165426667,AMG1608,John Lee Hooker,Hobo Blues,539,1485,0.031,0.127,0.167,1.0,0.931,0.929,0.6612395833333333,0.4523020833333333,0.5469479166666666,0.20595650861801768,0.15971788900669653,0.17406105406997643
597,0.6015625,19061.6171875,0.563646667,0.63858,AMG1608,Free,All Right Now,6790,2701,0.021,0.158,0.12,1.0,0.945,0.943,0.6571556064073227,0.4794965675057208,0.535070938215103,0.22002095093507992,0.17580909452456878,0.1680033502349664
598,1.380952380952381,168789.16666666666,0.60726,0.659313333,AMG1608,Shania Twain,Man! I Feel Like a Woman!,48292,19701,0.02,0.118,0.136,1.0,0.945,0.953,0.6574297619047619,0.4675273809523809,0.5369178571428572,0.21611039274993704,0.17925070294324458,0.16314664072297938
599,1.3017241379310345,432.0603448275862,-0.2767,-0.040033333,AMG1608,Faces,Sweet Lady Mary,302,4753,0.0,0.118,0.087,1.0,0.971,0.943,0.6741901565995526,0.4482885906040268,0.5304586129753915,0.21147227254502324,0.156110098062449,0.15518372580308049
600,0.8709677419354839,268.4193548387097,-0.435993333,0.172206667,AMG1608,Terry Callier,Satin Doll,31,496,0.071,0.156,0.155,1.0,0.943,0.923,0.6906,0.45017894736842107,0.5554105263157895,0.21530875405906766,0.15817886313778157,0.16872755924780053
601,1.8970588235294117,635.5588235294117,-0.13522,0.494273333,AMG1608,Bread,Baby I''m-A Want You,76,20503,0.05,0.19,0.116,1.0,0.943,0.923,0.6684625000000001,0.4761875,0.55134375,0.23778217629750945,0.1716720285234566,0.16127666945852778
602,1.2575757575757576,57405.09090909091,0.599433333,0.597026667,AMG1608,Paula Abdul,Forever Your Girl,21170,5778,0.073,0.127,0.106,1.0,0.931,0.922,0.6623823529411765,0.48108333333333336,0.5179656862745098,0.2085545689698135,0.1755173970717908,0.1575528421913567
603,0.6804733727810651,439094.5798816568,0.4538,-0.197666667,AMG1608,The Rolling Stones,Paint It Black,101831,2775,0.012,0.105,0.102,1.0,0.96,0.938,0.631902807775378,0.46859179265658746,0.5263088552915767,0.24221917120009565,0.17771997435050194,0.1638987705851882
604,0.8790322580645161,608.4032258064516,0.339913333,0.282306667,AMG1608,Hound Dog Taylor,Give Me Back My Wig,296,946,0.0,0.127,0.155,1.0,0.959,0.917,0.6254833702882484,0.4510842572062084,0.5166518847006651,0.20401270453510248,0.17515601171670525,0.16372325122255682
605,0.09523809523809523,4.825396825396825,-0.330426667,-0.280953333,AMG1608,Roy Orbison,It''s Over,146,12246,0.042,0.122,0.102,1.0,0.897,0.923,0.7491467268623025,0.4706275395033861,0.5696930022573363,0.18794584677094583,0.1578804859288979,0.1591692818677251
606,1.5706521739130435,36638.79891304348,-0.002186667,0.0207,AMG1608,The Stone Roses,I Wanna Be Adored,22972,2556,0.0,0.073,0.045,1.0,0.951,0.923,0.6011578947368422,0.45655342902711327,0.5135933014354067,0.22834062950019388,0.18002302373220555,0.1625116328687807
607,1.2561576354679802,32227.709359605913,0.768673333,0.456746667,AMG1608,Sweet,Ballroom Blitz,27288,7626,0.0,0.09,0.045,1.0,0.969,0.943,0.6225216606498195,0.4522030685920578,0.5143231046931409,0.22113442526678387,0.17540958214473465,0.16008606630679176
608,5.231481481481482,200876.14814814815,0.710386667,-0.37604,AMG1608,Pantera,Cowboys From Hell,111474,4560,0.0,0.073,0.131,1.0,0.971,0.923,0.5871949860724234,0.46201392757660165,0.513466573816156,0.2301109631728028,0.1778263058823739,0.15940062375423103
609,0.19254658385093168,77748.78260869565,-0.271026667,-0.043833333,AMG1608,Phil Collins,Against All Odds (Take a Look at Me Now),28658,18528,0.012,0.073,0.081,1.0,0.971,0.991,0.6339271137026239,0.4599489795918368,0.5276486880466473,0.24118697461435998,0.1626460005063422,0.16931057427201665
610,0.7848837209302325,127389.12209302325,0.098133333,0.235493333,AMG1608,Crowded House,Don''t Dream It''s Over,36588,5356,0.012,0.123,0.136,1.0,0.959,0.905,0.6300734177215189,0.43715189873417726,0.5209215189873418,0.21544714964832795,0.15809337411567587,0.16593747344748117
611,0.3673469387755102,73797.79591836735,0.145553333,-0.218413333,AMG1608,The Doors,People Are Strange,14209,5151,0.022,0.1,0.113,1.0,0.931,0.952,0.6153951120162934,0.44573930753564156,0.5127474541751528,0.23248924200815882,0.16772741875669828,0.16184868647886558
612,1.6379310344827587,19249.094827586207,0.209393333,0.198093333,AMG1608,Biz Markie,Vapors,7093,1711,0.0,0.112,0.136,1.0,0.918,0.953,0.6120038759689922,0.4575426356589147,0.5208410852713179,0.22208319501981735,0.16984291244159985,0.16044049874072222
613,1.963302752293578,454.0550458715596,0.112753333,-0.168066667,AMG1608,Mott the Hoople,I Wish I Was Your Mother,300,5886,0.031,0.122,0.114,1.0,0.943,0.96,0.6684428571428571,0.4583357142857143,0.5454821428571429,0.21150571944642166,0.1585098592088015,0.16185129674049764
614,1.5192307692307692,77767.54487179487,0.556173333,-0.084126667,AMG1608,Jimmy Eat World,Bleed American,21667,2701,0.0,0.16,0.125,1.0,0.931,0.923,0.6461273062730628,0.4551623616236162,0.5211678966789668,0.2124659294895054,0.16467344996741926,0.15588726269879502
