query_index,score,submission.score,arousal,valence,dataset,artist_name,song_name,n_words,submission.n_comments,min.Valence,min.Arousal,min.Dominance,max.Valence,max.Arousal,max.Dominance,mean.Valence,mean.Arousal,mean.Dominance,std.Valence,std.Arousal,std.Dominance
448,1.7626262626262625,5657.095959595959,0.208893333,-0.100246667,AMG1608,Ride,Leave Them All Behind,3862,3418,0.0,0.09,0.087,1.0,0.971,0.938,0.6695098537825811,0.45850222504767957,0.5369357914812461,0.2022617957779964,0.15867211227119676,0.16162022859761804
449,30.34552845528455,10944.15650406504,0.133093333,0.164533333,AMG1608,The Beatles,I Am the Walrus,7093,6575,0.0,0.082,0.087,1.0,0.962,0.972,0.6054037680088659,0.4506682674547469,0.5055016623568526,0.22164130887770514,0.1699917024454022,0.16325687767698913
450,1.66015625,941.734375,0.231313333,0.082126667,AMG1608,The Go-Betweens,Spring Rain,2241,853,0.0,0.073,0.102,1.0,0.95,0.981,0.65375875,0.45790375,0.51506125,0.22621468653458912,0.16268526394489,0.1640259068595228
451,0.5985663082437276,41107.07168458781,0.526666667,0.479486667,AMG1608,Ray Conniff,''S Wonderful,3515,15975,0.02,0.102,0.045,1.0,0.958,0.934,0.64985,0.44487830188679245,0.5282792452830188,0.2030144106813284,0.16161272710047642,0.16891232714619045
452,1.3994169096209912,10178.938775510203,0.191913333,-0.398873333,AMG1608,Shirley Bassey,Goldfinger,3417,12125,0.0,0.127,0.096,1.0,0.945,0.991,0.659187250996016,0.4525203187250996,0.5349322709163347,0.2023273497482559,0.1665106556065417,0.15826615693143875
453,10.680722891566266,15461.927710843374,0.069566667,0.296286667,AMG1608,The Rascals,A Beautiful Morning,1378,5861,0.031,0.09,0.102,1.0,0.941,0.959,0.7075967479674797,0.4542943089430895,0.5434829268292682,0.19970944690121564,0.15686066001827925,0.15182264839183127
454,0.9055555555555556,603590.9694444444,-0.12722,0.245426667,AMG1608,Richard Thompson,1952 Vincent Black Lightning,3678,392262,0.0,0.123,0.081,1.0,0.969,0.953,0.648189606741573,0.46774719101123596,0.5276474719101124,0.21382199269042096,0.17402033990042995,0.1600473336320849
455,1.7668539325842696,28697.620786516854,-0.055906667,-0.390746667,AMG1608,Dinosaur Jr.,Start Choppin,3932,19546,0.0,0.073,0.102,1.0,0.971,0.991,0.651935531135531,0.46143296703296705,0.5302908424908425,0.2156621433251379,0.16302011533331412,0.16399381634757687
456,6.416666666666667,1210.7628205128206,-0.284733333,-0.100933333,AMG1608,Jeri Southern,Smoke Gets in Your Eyes,2337,1212,0.012,0.073,0.087,1.0,0.945,0.96,0.6457510729613735,0.46081115879828327,0.5330793991416309,0.22508107203667857,0.16870646676077636,0.15877279135417663
457,1.8774703557312253,4988.687747035573,0.56658,0.373906667,AMG1608,George Jones,White Lightning,2714,2765,0.0,0.09,0.102,1.0,0.971,0.991,0.6358144230769232,0.4698903846153846,0.5287451923076922,0.22261656695801227,0.18242991324671828,0.16425348809172924
458,5.830342577487765,16225.967373572594,0.71302,-0.260833333,AMG1608,Metallica,Seek & Destroy,8915,19998,0.0,0.073,0.045,1.0,0.971,0.953,0.6136945261918775,0.4680238375515009,0.5186368452030606,0.22591573564249168,0.17697510262746693,0.1639718395473785
459,4.073569482288828,14367.90463215259,0.62162,0.564393333,AMG1608,Bachman-Turner Overdrive,You Ain''t Seen Nothing Yet,4173,18075,0.0,0.082,0.12,1.0,0.946,0.991,0.6423134615384616,0.47057051282051277,0.5265544871794872,0.2152060929037657,0.16963581381534365,0.16633117919657994
460,0.9144254278728606,22046.525672371637,-0.063013333,0.33142,AMG1608,The Small Faces,Itchycoo Park,4592,21831,0.0,0.102,0.081,1.0,0.939,0.991,0.6579763824884792,0.4514781105990784,0.5309896313364055,0.20848366238685823,0.16264318040277304,0.16782765245898196
461,1.9224806201550388,2071.4186046511627,0.326166667,-0.284266667,AMG1608,The Soft Boys,I Wanna Destroy You,2904,1672,0.0,0.09,0.087,1.0,0.971,0.973,0.627581308411215,0.4613280373831776,0.523322429906542,0.22273478888526704,0.1747187981511683,0.16601341071327091
462,11.080975609756097,11101.08975609756,0.644453333,0.163133333,AMG1608,Violent Femmes,Blister in the Sun,14490,18117,0.0,0.073,0.102,1.0,0.961,0.981,0.6401798437499999,0.4564090625,0.5185309375,0.20807738802217984,0.16671616755492852,0.1533219761149794
463,1.4320557491289199,1133.3658536585365,0.177826667,-0.222226667,AMG1608,Patti Smith,Piss Factory,3892,2004,0.0,0.073,0.087,1.0,0.971,0.953,0.6324421455938697,0.46679463601532567,0.5357486590038314,0.20946531749828345,0.17316518179452106,0.16702691996795774
464,1.4871794871794872,19007.612535612534,-0.272373333,0.477446667,AMG1608,The Stylistics,You Make Me Feel Brand New,4467,11978,0.0,0.112,0.102,1.0,0.941,0.938,0.6749299499642603,0.4432058613295211,0.5348084345961401,0.2070402833352271,0.1542892623448542,0.15207513733880978
465,1.9852941176470589,1840.1286764705883,0.28954,0.251613333,AMG1608,Kirsty MacColl,A New England,2962,983,0.0,0.071,0.113,1.0,0.959,0.953,0.6572331437855403,0.4660324939073924,0.5374224207961007,0.22431691810054105,0.16254747074039808,0.16606333971624265
466,13.99671052631579,18291.754111842107,-0.196293333,0.178626667,AMG1608,Neil Young,Old Man,18657,51547,0.0,0.082,0.081,1.0,0.959,0.991,0.6537137970353478,0.4490391486126947,0.5348800202711264,0.20630964248993858,0.1617938682905082,0.1679138604872751
467,0.6307692307692307,12473.738461538462,0.355493333,0.28932,AMG1608,Burt Bacharach,(There''s) Always Something There to Remind Me,1976,7937,0.0,0.073,0.12,1.0,0.965,0.938,0.6421439790575916,0.4666976439790576,0.5171675392670158,0.21617812228224653,0.17182256825480316,0.15783452088477884
468,4.1720930232558135,2586.279069767442,0.367293333,0.12598,AMG1608,David Bowie,"""John",10404,8284,0.0,0.09,0.045,1.0,0.971,0.991,0.6437548169556839,0.4605296242774567,0.5445835741811175,0.2132757680023083,0.16425376418797538,0.16660183168364837
469,1.594387755102041,983.9336734693877,-0.491366667,0.216386667,AMG1608,Hoagy Carmichael,Georgia on My Mind,5105,1944,0.0,0.069,0.102,1.0,0.971,0.973,0.635930220356768,0.45633788037775447,0.5296269674711437,0.21533689373957898,0.16917026228164106,0.16475374094960085
470,1.7370517928286853,771.8565737051792,0.491406667,-0.139446667,AMG1608,Primal Scream,Kowalski,2256,771,0.0,0.073,0.102,1.0,0.953,0.973,0.6174733096085409,0.48570344009489913,0.5363985765124555,0.21852804423175431,0.18238112277048044,0.16966069981614568
471,1.9067245119305858,8054.644251626898,0.13602,-0.180133333,AMG1608,Bob Dylan,Masters of War,7316,10095,0.0,0.102,0.087,1.0,0.971,0.991,0.622805872193437,0.46833506044905004,0.5426949913644213,0.225971783699634,0.1768962765903087,0.16875500420272146
472,2.0050251256281406,2362.7688442211056,0.310813333,0.496366667,AMG1608,Jackie Brenston,Rocket 88,2737,3308,0.0,0.123,0.12,1.0,0.945,0.981,0.6417999999999999,0.44312244897959185,0.5269265306122449,0.1938030623243403,0.16020253813164986,0.16509830763848246
473,2.1611479028697573,12398.98233995585,0.27576,-0.020386667,AMG1608,Peter Murphy,Cuts You Up,5211,8281,0.0,0.069,0.045,1.0,0.953,0.971,0.6413546511627908,0.45433372093023255,0.5200633720930232,0.21396088661763668,0.1640659362552662,0.16235363496985306
474,0.9516129032258065,8837.564516129032,0.271753333,0.43852,AMG1608,Johnny Cash,Daddy Sang Bass,1318,3891,0.031,0.082,0.102,1.0,0.971,0.991,0.6405310218978103,0.4670948905109489,0.5296770072992701,0.2153736283000868,0.1736707420043007,0.16145063276291785
475,1.6219512195121952,1474.4908536585365,-0.07992,-0.034613333,AMG1608,The Dukes of Stratosphear,The Mole from the Ministry,4906,1263,0.0,0.069,0.102,1.0,0.971,0.944,0.6472161572052402,0.4550851528384279,0.5281512008733625,0.20404289019379798,0.16776319868645273,0.16721640994197332
476,1.3805309734513274,5801.741150442478,0.360686667,0.21826,AMG1608,Nick Lowe,Cruel to Be Kind,5516,9187,0.0,0.09,0.045,1.0,0.941,0.981,0.6457713992824193,0.4577093798052281,0.5309584828293183,0.2111771817074164,0.165779517182016,0.1550567168971657
477,1.1525,3133.1,-0.186073333,0.182913333,AMG1608,Donovan,Wear Your Love Like Heaven,4304,3639,0.0,0.108,0.102,1.0,0.948,0.954,0.671044512195122,0.4412359756097561,0.5283945121951219,0.19928455584428398,0.15536413500635055,0.15882701468011137
478,8.116564417177914,19816.91717791411,0.031766667,0.404586667,AMG1608,The Zombies,Time of the Season,6751,33265,0.0,0.073,0.102,1.0,0.971,0.991,0.6537430207587688,0.4578811739441661,0.5316692913385827,0.21062590091359207,0.16823980224579033,0.16077850393419255
479,1.6666666666666667,891.968253968254,0.208373333,-0.403593333,AMG1608,The Monks,I Hate You,2006,581,0.0,0.12,0.102,1.0,0.948,0.944,0.6258369565217391,0.458183574879227,0.5158937198067634,0.2217122523464697,0.1735140892655748,0.16108814776723893
480,2.2468619246861925,1402.1882845188284,-0.165706667,0.072353333,AMG1608,Davy Graham,Angi,2743,1053,0.0,0.073,0.081,1.0,0.96,0.981,0.6507372400756144,0.4573289224952741,0.5369073724007561,0.19911409030535165,0.16810850872218858,0.17133597959003502
481,2.2033898305084745,735.2033898305085,-0.4074,-0.491233333,AMG1608,Tom Waits,Downtown Train,1089,265,0.0,0.135,0.139,1.0,0.971,0.991,0.6284918032786885,0.46151990632318496,0.5212177985948477,0.21810039210405474,0.16764420308546377,0.1641648429016021
482,2.1182432432432434,500.68581081081084,0.30926,0.519846667,AMG1608,Belle & Sebastian,The Boy With the Arab Strap,3835,821,0.0,0.069,0.045,1.0,0.949,0.991,0.6262436241610738,0.45635973154362414,0.5191342281879194,0.22019519481045796,0.16530450397833157,0.15904077211733025
483,1.3233082706766917,2338.7406015037595,0.005146667,-0.165426667,AMG1608,John Lee Hooker,Hobo Blues,3759,3212,0.0,0.1,0.113,1.0,0.941,0.963,0.6338418693982074,0.4669923175416133,0.5251043533930858,0.2174818112104862,0.17003238171418072,0.17062804437195894
484,2.450310559006211,12200.89751552795,-0.185866667,0.009326667,AMG1608,Antonio Carlos Jobim,Agua de Beber,2469,11569,0.0,0.123,0.087,1.0,0.969,0.981,0.6231453237410072,0.4701942446043165,0.5339107913669064,0.22770472412008175,0.1786115953238164,0.15917637648691907
485,3.078838174273859,511.7717842323651,-0.447446667,-0.3863,AMG1608,Nick Drake,Time Has Told Me,4180,370,0.0,0.09,0.087,1.0,0.935,0.923,0.6358896697118763,0.4401166549543219,0.52546521433591,0.2086175878138022,0.1567039111741304,0.163412247422499
486,1.8683274021352314,3730.6512455516013,0.1568,-0.113846667,AMG1608,Buck Owens,I''ve Got a Tiger by the Tail,3259,3628,0.012,0.073,0.113,1.0,0.918,0.991,0.6517991803278689,0.4451180327868852,0.5324073770491804,0.21785857225613173,0.16402570629101013,0.16866034070871294
487,1.1419354838709677,35953.5,0.39008,0.009506667,AMG1608,Os Mutantes,Bat Macumba,3800,26523,0.0,0.118,0.126,1.0,0.971,0.991,0.6622185430463575,0.45378145695364236,0.5404162724692526,0.2066652030966542,0.16643041735961753,0.15749306394092866
488,38.409876543209876,62631.64938271605,-0.118486667,-0.253726667,AMG1608,David Bowie,Space Oddity,9861,143658,0.0,0.102,0.081,1.0,0.952,0.991,0.6510066841728336,0.46182692766770106,0.5514079732633087,0.2117947208401345,0.1677884901920173,0.1690692734922041
489,324.2462734931951,25446.283862605313,0.179953333,0.084033333,AMG1608,The Smiths,"""William",24430,104546,0.0,0.073,0.087,1.0,0.971,0.991,0.5969332361212374,0.4737400270805125,0.5377772107072181,0.22362070663950936,0.18214269334885289,0.17495673288157285
490,1.2910798122065728,2903.1220657276995,0.344093333,-0.204586667,AMG1608,Bob Mould,Poison Years,1971,1349,0.0,0.08,0.083,1.0,0.953,0.991,0.6087268041237114,0.4892899484536082,0.5363505154639175,0.2312876719654391,0.19210130311928228,0.16201669631122875
491,4.537897310513447,51111.21271393643,0.258233333,0.093873333,AMG1608,Morrissey,Suedehead,3740,25947,0.0,0.091,0.081,1.0,0.959,0.981,0.6730086410054988,0.46417674783974855,0.5456040848389632,0.2162040202780555,0.16404211481736866,0.15852501255619722
492,13.221565731166914,28244.78434268833,0.257846667,-0.228946667,AMG1608,The Beatles,Eleanor Rigby,11327,23513,0.0,0.069,0.045,1.0,0.971,0.991,0.620635216089003,0.4605004278990158,0.5247616602481814,0.22338982070146024,0.16768762835021975,0.16855845073394457
493,1.390092879256966,3476.9287925696594,0.125593333,-0.161833333,AMG1608,Crowded House,Better Be Home Soon,3874,3112,0.012,0.08,0.087,1.0,0.948,0.981,0.6486703458425314,0.46070345842531274,0.5365091979396615,0.21965772731361918,0.1663559438945058,0.1650907806568804
494,3.5719178082191783,18000.91609589041,0.575406667,-0.013026667,AMG1608,White Zombie,Thunder Kiss ''65,6437,25439,0.0,0.082,0.087,1.0,0.971,0.981,0.6260113511534237,0.46915891614793115,0.5221017942145735,0.21152049117313063,0.1774563363004652,0.16234593113396462
495,19.965442764578835,29411.153347732183,0.643733333,0.397566667,AMG1608,Charlie Daniels,The Devil Went Down to Georgia,5139,29763,0.0,0.09,0.12,1.0,0.949,0.991,0.6147354138398915,0.4901542288557214,0.5349873360470375,0.23768907236315698,0.18354510512258734,0.16884430114634302
496,7.230994152046784,99405.77485380117,0.20006,0.474546667,AMG1608,Barenaked Ladies,"""If I Had $1",4048,60405,0.0,0.09,0.087,1.0,0.943,0.981,0.6565125084516565,0.4610013522650439,0.5259398242055443,0.2122969514965897,0.17099343180197032,0.16913729928985252
497,1.5501730103806228,15515.858131487888,0.405913333,-0.05268,AMG1608,The Fall,Totally Wired,2306,15393,0.0,0.118,0.087,1.0,0.96,0.923,0.6007776617954071,0.4724686847599165,0.5129060542797496,0.24195618583561687,0.17173945224438822,0.15987333526260308
498,1.156989247311828,17412.898924731184,-0.064266667,0.250186667,AMG1608,Kenny Rogers,Through the Years,3321,12375,0.0,0.118,0.045,1.0,0.939,0.981,0.6763196864111498,0.4535801393728223,0.5384015679442509,0.21735775529807747,0.16333008930008558,0.1563711964202554
499,2.2992700729927007,12984.71897810219,0.0596,0.110566667,AMG1608,Belle & Sebastian,Judy and the Dream of Horses,2783,12798,0.0,0.073,0.125,1.0,0.96,0.991,0.6484963503649634,0.4509324817518248,0.5284835766423357,0.2129231687387607,0.16219790325612907,0.15920251513690795
500,7.05087440381558,12866.308426073132,0.687466667,0.611746667,AMG1608,Madness,Our House,6491,19900,0.0,0.098,0.102,1.0,0.971,0.953,0.6450240496508921,0.45568231186966635,0.5212245927075253,0.21443666396336053,0.16918118083678566,0.16111578706510243
501,2.2085308056872037,193300.69668246445,0.36188,0.1576,AMG1608,Richard Thompson,I Feel So Good,1746,99161,0.0,0.09,0.12,1.0,0.955,0.991,0.6425997442455244,0.45215856777493607,0.5154731457800512,0.21229052557062827,0.16389531002249552,0.15355814413869617
502,1.7079365079365079,25388.533333333333,0.383793333,0.699666667,AMG1608,The Temptations,My Girl,3090,4599,0.0,0.112,0.081,1.0,0.971,0.971,0.6630559610705596,0.44803163017031633,0.5273698296836983,0.21199304145550846,0.15841290205561318,0.15949983042998822
503,2.3114754098360657,2151.8032786885246,0.57244,0.224,AMG1608,MC5,Looking at You,4568,1682,0.0,0.112,0.087,1.0,0.971,0.991,0.6261952326901249,0.4687258796821793,0.5230488081725313,0.2181556925967176,0.17338494066382634,0.16439057140647237
504,4.593596059113301,18552.834975369457,-0.013786667,0.510533333,AMG1608,Dean Martin,Everybody Loves Somebody,3589,10097,0.0,0.073,0.12,1.0,0.948,0.972,0.6531582895723932,0.4569219804951238,0.5209842460615154,0.22251963438843667,0.16229153384090944,0.16444398233198038
505,2.5531914893617023,3035.482269503546,0.126406667,0.056993333,AMG1608,The Zombies,She''s Not There,1452,999,0.0,0.082,0.111,1.0,0.939,0.936,0.6259823943661972,0.4608450704225352,0.5151602112676056,0.22961840065371916,0.17298868037610624,0.16525398345875136
506,1.9211822660098523,2332.285714285714,0.4864,0.276793333,AMG1608,Sly & the Family Stone,I Want to Take You Higher,2173,1574,0.02,0.082,0.114,1.0,0.931,0.954,0.626365,0.47335375,0.5311150000000001,0.22248886127565953,0.17321173890373326,0.16837669870214314
507,0.5945945945945946,28828.29391891892,-0.465646667,-0.260053333,AMG1608,Simon & Garfunkel,I Am a Rock,3369,29067,0.0,0.091,0.081,1.0,0.959,0.943,0.6421273983115886,0.45272831926323864,0.5308795088257867,0.2193687439349012,0.1729930470731475,0.16599995855052332
508,1.5460526315789473,4225.506578947368,-0.027433333,0.332846667,AMG1608,Seals & Crofts,We May Never Pass This Way (Again),1782,2668,0.01,0.112,0.118,1.0,0.931,0.963,0.6698675595238095,0.44696428571428565,0.5302872023809524,0.21997398305991855,0.15825470962663998,0.17414214507527034
509,1.9303797468354431,1448.392405063291,0.178793333,0.413113333,AMG1608,The La''s,There She Goes,1957,1016,0.01,0.073,0.102,1.0,0.931,0.954,0.6450375647668395,0.4653044041450777,0.5279028497409327,0.20919441528401383,0.17820761826464182,0.16508547372947696
510,1.1910112359550562,139877.8202247191,0.180513333,-0.20554,AMG1608,Beck,Devils Haircut,3786,153973,0.0,0.118,0.045,1.0,0.962,0.953,0.6207869907076483,0.4579492494639028,0.5142273052180129,0.23019265819713247,0.16530139680570452,0.16241098743315785
511,20.767258382642996,22625.678500986192,0.573486667,0.352826667,AMG1608,John Coltrane,Giant Steps,5256,20090,0.0,0.082,0.087,1.0,0.971,0.971,0.6402941677309493,0.4727999148573861,0.5383580246913581,0.20801317336627703,0.17341043959973498,0.17072306632471446
512,2.095108695652174,975.4402173913044,0.31708,-0.16498,AMG1608,The Replacements,Bastards of Young,6232,1777,0.0,0.071,0.069,1.0,0.971,0.991,0.6258541442411195,0.4602206673842842,0.5189208826695372,0.212942479198035,0.1646986993424361,0.16105099312154147
513,1.2688524590163934,24681.967213114753,-0.482513333,-0.21498,AMG1608,The Shangri-Las,I Can Never Go Home Anymore,3773,25351,0.012,0.123,0.081,1.0,0.938,0.944,0.632842105263158,0.46338294010889297,0.5139609800362976,0.23010466071577212,0.16263790598864838,0.1648923831531552
514,2.120879120879121,9863.106227106227,0.444606667,-0.245346667,AMG1608,PJ Harvey,Sheela-Na-Gig,3115,8826,0.0,0.073,0.102,1.0,0.946,0.991,0.6153267716535432,0.45915669291338584,0.5137125984251968,0.21909201443191834,0.1719745565007138,0.1698097811661298
515,2.433920704845815,9071.334801762114,0.60464,-0.11926,AMG1608,The Damned,Neat Neat Neat,4057,11638,0.0,0.069,0.096,1.0,0.971,0.991,0.6547670954637779,0.4647874069058903,0.5269058903182126,0.22006217075603604,0.16481650560187627,0.16095489091582488
516,5.682795698924731,33435.66129032258,-0.06122,-0.098453333,AMG1608,Love,Alone Again Or,4028,25395,0.0,0.082,0.083,1.0,0.971,0.983,0.6531921903599756,0.44855582672361194,0.5316924954240391,0.21507627982104044,0.16252431515624166,0.1588445016765696
517,21.80100502512563,60649.98592964824,0.499033333,0.432613333,AMG1608,Queen,Killer Queen,8472,121282,0.0,0.09,0.045,1.0,0.971,0.991,0.5986047267355983,0.47376720827178737,0.5203707533234859,0.23050992214941604,0.19078154594788932,0.17367642982502504
518,3.2958579881656807,19705.05325443787,0.60278,0.457086667,AMG1608,Right Said Fred,I''m Too Sexy,3387,20958,0.0,0.1,0.087,1.0,0.953,0.911,0.6478358208955224,0.4669794776119403,0.5224589552238806,0.215606297978059,0.17606328319806816,0.153466560663416
519,1.5366795366795367,2046.6718146718147,0.5076,0.262733333,AMG1608,Eddie Cochran,Somethin'' Else,2581,2124,0.0,0.127,0.087,1.0,0.948,0.954,0.6415076297049848,0.46951576805696843,0.5320579857578841,0.20944871313665314,0.1718584457107452,0.16990123432292048
520,1.5259515570934257,30178.083044982697,0.16686,0.101246667,AMG1608,Cibo Matto,Know Your Chicken,3569,14586,0.0,0.073,0.102,1.0,0.959,0.981,0.653228943338438,0.44982006125574275,0.5267343032159265,0.21131980910702197,0.16230368091518113,0.1620652600288274
